10	23	1908	0	0	0	56	17	42
10	24	1908	0	0	0	54	28	39
10	25	1908	0	0	0	40	26	36
10	26	1908	0	0	0	49	23	40
10	27	1908	0	0	0	61	20	46
10	28	1908	0	0	0	62	25	48
10	29	1908	0	0	0	67	26	50
10	30	1908	0	0	0	70	28	57
10	31	1908	0	0	0	62	31	50
11	1	1908	0	0	0	60	28	48
11	2	1908	0	0	0	66	25	52
11	3	1908	0	0	0	70	24	51
11	4	1908	0	0	0	73	27	59
11	5	1908	0	0	0	70	30	57
11	6	1908	0	0	0	63	26	46
11	7	1908	0	0	0	69	26	50
11	8	1908	0	0	0	57	25	47
11	9	1908	0	0	0	47	23	28
11	10	1908	0.1	1.2	0	34	12	19
11	11	1908	0.07	1	0	22	7	16
11	12	1908	0	0	0	25	7	16
11	13	1908	0	0	0	28	-4	10
11	14	1908	0.82	0	0	42	0	25
11	15	1908	0	0	0	58	12	38
11	16	1908	0	0	0	64	14	51
11	17	1908	0	0	0	71	31	55
11	18	1908	0	0	0	70	32	53
11	19	1908	0	0	0	69	30	54
11	20	1908	0	0	0	66	25	48
11	21	1908	0	0	0	60	26	48
11	22	1908	0	0	0	54	23	41
11	23	1908	0	0	0	49	34	36
11	24	1908	0	0	0	38	23	29
11	25	1908	0	0	0	34	19	21
11	26	1908	0	0	0	38	3	20
11	27	1908	0.85	10.4	0	39	5	24
11	28	1908	0	0	0	36	12	29
11	29	1908	0.9	10.2	0	34	19	33
11	30	1908	0	0	0	46	23	25
12	1	1908	0	0	0	25	3	3
12	2	1908	0	0	0	44	-10	28
12	3	1908	0	0	0	42	18	39
12	4	1908	0	0	0	48	20	35
12	5	1908	0	0	0	45	16	32
12	6	1908	0	0	0	33	11	12
12	7	1908	0	0	0	39	3	29
12	8	1908	0	0	0	46	9	33
12	9	1908	0	0	0	44	14	28
12	10	1908	0	0	0	50	19	35
12	11	1908	0	0	0	50	22	38
12	12	1908	0	0	0	53	22	38
12	13	1908	0	0	0	51	29	35
12	14	1908	0	0	0	48	18	32
12	15	1908	0	0	0	38	19	28
12	16	1908	0	0	0	34	19	28
12	17	1908	0	0	0	29	17	18
12	18	1908	1.1	6.5	7	28	-8	14
12	19	1908	0	0	0	35	5	17
12	20	1908	0	0	0	33	7	24
12	21	1908	0	0	0	42	4	33
12	22	1908	0	0	0	38	17	24
12	23	1908	0	0	0	46	16	33
12	24	1908	0	0	0	36	11	27
12	25	1908	0	0	0	50	12	37
12	26	1908	0	0	0	54	24	40
12	27	1908	0	0	0	49	25	36
12	28	1908	0	0	0	48	20	37
12	29	1908	0	0	0	50	28	42
12	30	1908	0	0	0	42	21	39
12	31	1908	0	0	0	46	14	23
1	1	1909	0	0	0	48	16	39
1	2	1909	0	0	0	54	24	42
1	3	1909	0	0	0	49	29	39
1	4	1909	0	0	0	48	34	40
1	5	1909	0	0	0	49	4	4
1	6	1909	0	0	0	20	0	16
1	7	1909	0	0	0	63	10	53
1	8	1909	0	0	0	69	36	52
1	9	1909	0	0	0	61	40	40
1	10	1909	0	0	0	40	1	7
1	11	1909	0.18	2	0	29	0	16
1	12	1909	0	0	0	38	2	23
1	13	1909	0	0	0	51	8	49
1	14	1909	0	0	0	64	34	49
1	15	1909	0	0	0	61	23	48
1	16	1909	0	0	0	59	33	46
1	17	1909	0	0	0	56	30	40
1	18	1909	0	0	0	61	31	53
1	19	1909	0	0	0	54	30	43
1	20	1909	0	0	0	57	32	48
1	21	1909	0	0	0	49	28	36
1	22	1909	0	0	0	56	30	48
1	23	1909	0	0	0	58	33	38
1	24	1909	0	0	0	42	29	32
1	25	1909	0	0	0	40	16	34
1	26	1909	0	0	0	56	30	45
1	27	1909	0	0	0	57	24	44
1	28	1909	0	0	0	48	21	26
1	29	1909	0	0	0	31	7	28
1	30	1909	0	0	0	35	7	29
1	31	1909	0	0	0	55	13	40
2	1	1909	0	0	0	59	18	42
2	2	1909	0	0	0	66	28	48
2	3	1909	0	0	0	64	32	50
2	4	1909	0	0	0	50	14	34
2	5	1909	0	0	0	56	16	36
2	6	1909	0	0	0	44	22	37
2	7	1909	0	0	0	56	28	48
2	8	1909	0	0	1	48	8	8
2	9	1909	0.06	0.8	0	34	-6	26
2	10	1909	0	0	0	44	12	36
2	11	1909	0	0	0	54	16	42
2	12	1909	0	0	0	63	23	53
2	13	1909	0	4.3	4	53	15	15
2	14	1909	0.59	2.2	7	15	-2	8
2	15	1909	0	0	0	43	-3	31
2	16	1909	0	0	0	35	12	28
2	17	1909	0	0	0	47	12	38
2	18	1909	0	0	0	53	25	48
2	19	1909	0	0	0	50	24	34
2	20	1909	0	0	0	47	23	36
2	21	1909	0	0	0	38	14	34
2	22	1909	0	0	14	36	10	32
2	23	1909	1.25	14	0	34	11	29
2	24	1909	0	0	0	46	5	36
2	25	1909	0	0	0	47	20	37
2	26	1909	0	0	0	42	20	35
2	27	1909	0	0	0	53	9	44
2	28	1909	0	0	0	40	21	34
3	1	1909	0	0	0	50	24	55
3	2	1909	0	0	0	56	28	52
3	3	1909	0	0	0	44	36	54
3	4	1909	0	0	0	56	31	52
3	5	1909	0	0	0	48	27	45
3	6	1909	0	0	0	34	23	46
3	7	1909	0.2	2.5	3	44	4	22
3	8	1909	0.16	0	0	54	-4	32
3	9	1909	0	0	0	63	32	53
3	10	1909	0	0	0	53	13	28
3	11	1909	0	0	0	15	27	45
3	12	1909	0	0	0	43	23	46
3	13	1909	0	0	0	35	4	22
3	14	1909	0	0	0	47	-4	32
3	15	1909	0	0	0	53	32	53
3	16	1909	0	0	0	50	13	28
3	17	1909	0	0	0	47	37	48
3	18	1909	0	0	0	38	28	53
3	19	1909	0	0	0	36	27	39
3	20	1909	0	0	0	34	28	39
3	21	1909	0	0	0	46	29	39
3	22	1909	0	0	0	47	36	52
3	23	1909	0	0	0	42	31	46
3	24	1909	1.03	10.3	10	53	18	42
3	25	1909	1.05	0	0	40	25	49
3	26	1909	0	0	0	54	31	38
3	27	1909	0	0	0	59	27	38
3	28	1909	0.07	0	0	69	29	35
3	29	1909	0.05	0	0	71	22	34
3	30	1909	0	0	0	60	38	34
3	31	1909	0	0	0	50	20	51
4	1	1909	0	0	0	54	35	54
4	2	1909	0	0	0	59	27	59
4	3	1909	0	0	0	69	36	66
4	4	1909	0	0	0	71	32	33
4	5	1909	0	0	0	39	20	29
4	6	1909	0.78	6.8	0	32	16	29
4	7	1909	0.57	5	0	49	15	25
4	8	1909	0	0	0	40	6	34
4	9	1909	0	0	0	51	19	48
4	10	1909	0	0	0	68	29	54
4	11	1909	0	0	0	52	28	28
4	12	1909	0.24	2	0	46	11	39
4	13	1909	0	0	0	61	34	49
4	14	1909	0	0	0	65	30	30
4	15	1909	0	0	0	73	30	62
4	16	1909	0	0	0	72	33	68
4	17	1909	0	0	0	79	42	65
4	18	1909	0	0	0	72	36	38
4	19	1909	0	0	0	55	29	37
4	20	1909	0	0	0	45	32	35
4	21	1909	0	0	0	41	25	32
4	22	1909	0.59	0	0	45	29	40
4	23	1909	0	0	0	58	29	48
4	24	1909	0	0	0	67	29	54
4	25	1909	0	0	0	69	31	59
4	26	1909	0	0	0	71	40	59
4	27	1909	0	0	0	73	36	61
4	28	1909	0	0	0	78	41	59
4	29	1909	0	0	0	63	30	32
4	30	1909	0	0	0	41	29	31
5	1	1909	0	0	0	57	20	45
5	2	1909	0	0	0	63	31	34
5	3	1909	0	0	0	59	25	49
5	4	1909	0	0	0	78	28	62
5	5	1909	0	0	0	78	37	60
5	6	1909	0	0	0	66	24	61
5	7	1909	0	0	0	73	33	64
5	8	1909	0.1	0	0	64	35	42
5	9	1909	0	0	0	65	27	53
5	10	1909	0	0	0	75	36	64
5	11	1909	0	0	0	74	43	58
5	12	1909	0	0	0	64	31	56
5	13	1909	0	0	0	68	31	58
5	14	1909	0	0	0	61	44	55
5	15	1909	0	0	0	69	39	60
5	16	1909	0	0	0	75	38	59
5	17	1909	0	0	0	73	35	61
5	18	1909	0	0	0	66	39	57
5	19	1909	0	0	0	69	40	59
5	20	1909	0	0	0	61	45	53
5	21	1909	0.13	0	0	59	45	51
5	22	1909	0.05	0	0	72	42	56
5	23	1909	0.06	0	0	69	42	49
5	24	1909	0.64	0	0	57	32	43
5	25	1909	0.33	0	0	60	33	46
5	26	1909	0	0	0	60	46	55
5	27	1909	0	0	0	78	35	66
5	28	1909	0	0	0	72	38	61
5	29	1909	0	0	0	81	35	56
5	30	1909	0	0	0	66	35	55
5	31	1909	0.25	0	0	60	46	48
6	1	1909	0.21	0	0	61	45	50
6	2	1909	0.03	0	0	71	45	62
6	3	1909	0.06	0	0	78	42	61
6	4	1909	0	0	0	88	43	72
6	5	1909	0	0	0	81	48	65
6	6	1909	0.15	0	0	70	48	56
6	7	1909	0.07	0	0	68	53	60
6	8	1909	0	0	0	76	51	62
6	9	1909	0.5	0	0	69	45	53
6	10	1909	0.1	0	0	70	45	57
6	11	1909	0	0	0	71	45	60
6	12	1909	0	0	0	71	44	65
6	13	1909	0	0	0	67	41	61
6	14	1909	0.01	0	0	71	45	60
6	15	1909	0.02	0	0	78	44	58
6	16	1909	0	0	0	83	42	71
6	17	1909	0.02	0	0	81	47	67
6	18	1909	0.1	0	0	73	51	74
6	19	1909	0	0	0	85	49	77
6	20	1909	0	0	0	81	51	71
6	21	1909	0	0	0	81	52	71
6	22	1909	0	0	0	80	47	70
6	23	1909	0	0	0	85	50	77
6	24	1909	0.02	0	0	82	50	68
6	25	1909	0	0	0	83	53	70
6	26	1909	0	0	0	85	50	72
6	27	1909	0	0	0	80	46	73
6	28	1909	0	0	0	81	49	74
6	29	1909	0	0	0	83	45	75
6	30	1909	0	0	0	86	54	76
7	1	1909	0	0	0	85	56	76
7	2	1909	0	0	0	91	54	78
7	3	1909	0.31	0	0	89	54	69
7	4	1909	0.92	0	0	83	54	65
7	5	1909	0.9	0	0	80	54	65
7	6	1909	0.2	0	0	84	54	66
7	7	1909	0.76	0	0	86	54	74
7	8	1909	0	0	0	86	56	76
7	9	1909	0	0	0	82	57	71
7	10	1909	0	0	0	86	58	74
7	11	1909	0	0	0	88	54	76
7	12	1909	0	0	0	91	51	79
7	13	1909	0	0	0	81	51	68
7	14	1909	0	0	0	69	51	65
7	15	1909	0	0	0	84	51	82
7	16	1909	0	0	0	85	51	82
7	17	1909	0	0	0	82	51	74
7	18	1909	0.11	0	0	93	55	73
7	19	1909	0	0	0	90	55	74
7	20	1909	0.07	0	0	82	55	68
7	21	1909	0	0	0	82	55	74
7	22	1909	0	0	0	78	57	69
7	23	1909	0.14	0	0	82	56	66
7	24	1909	0.01	0	0	83	56	67
7	25	1909	0	0	0	85	54	71
7	26	1909	0.15	0	0	88	52	68
7	27	1909	0.01	0	0	87	52	76
7	28	1909	0.06	0	0	89	50	75
7	29	1909	0.01	0	0	83	50	66
7	30	1909	0	0	0	90	50	77
7	31	1909	0	0	0	92	50	75
8	1	1909	0	0	0	90	50	71
8	2	1909	0.2	0	0	88	59	74
8	3	1909	0	0	0	86	55	76
8	4	1909	0	0	0	87	52	79
8	5	1909	0	0	0	93	52	68
8	6	1909	0	0	0	93	56	65
8	7	1909	0.7	0	0	89	52	82
8	8	1909	0.6	0	0	87	52	82
8	9	1909	0	0	0	86	52	74
8	10	1909	0.04	0	0	87	57	73
8	11	1909	0.6	0	0	87	59	74
8	12	1909	0.04	0	0	88	57	68
8	13	1909	0	0	0	86	56	74
8	14	1909	0	0	0	94	55	69
8	15	1909	0	0	0	90	58	66
8	16	1909	0.32	0	0	92	59	67
8	17	1909	0.36	0	0	78	62	71
8	18	1909	0.2	0	0	85	56	68
8	19	1909	0	0	0	89	58	76
8	20	1909	0	0	0	89	50	75
8	21	1909	0	0	0	87	50	66
8	22	1909	0.3	0	0	89	61	77
8	23	1909	0	0	0	92	57	75
8	24	1909	0	0	0	79	57	68
8	25	1909	0	0	0	85	52	76
8	26	1909	0	0	0	88	50	75
8	27	1909	0	0	0	90	50	66
8	28	1909	0	0	0	67	54	77
8	29	1909	0	0	0	80	51	75
8	30	1909	0	0	0	84	57	70
8	31	1909	0	0	0	80	55	73
9	1	1909	0	0	0	85	55	70
9	2	1909	0	0	0	88	55	73
9	3	1909	0	0	0	81	52	65
9	4	1909	1.45	0	0	68	51	60
9	5	1909	0.25	0	0	68	51	59
9	6	1909	0.4	0	0	65	50	56
9	7	1909	0.12	0	0	74	54	65
9	8	1909	0	0	0	78	50	60
9	9	1909	0	0	0	77	41	60
9	10	1909	0	0	0	81	41	61
9	11	1909	0	0	0	85	41	69
9	12	1909	0	0	0	88	39	60
9	13	1909	1.15	0	0	82	41	60
9	14	1909	0	0	0	82	42	60
9	15	1909	0	0	0	80	42	61
9	16	1909	0	0	0	80	51	61
9	17	1909	0.02	0	0	80	45	61
9	18	1909	0	0	0	75	45	59
9	19	1909	0	0	0	79	40	66
9	20	1909	0	0	0	81	45	66
9	21	1909	0	0	0	70	40	50
9	22	1909	0	0	0	70	33	51
9	23	1909	0	0	0	64	33	55
9	24	1909	0	0	0	64	33	55
9	25	1909	0	0	0	64	33	55
9	26	1909	0	0	0	81	43	66
9	27	1909	0	0	0	81	43	66
9	28	1909	0	0	0	81	42	64
9	29	1909	0	0	0	81	43	65
9	30	1909	0	0	0	83	43	64
10	1	1909	0	0	0	74	43	61
10	2	1909	0	0	0	80	40	63
10	3	1909	0	0	0	80	43	62
10	4	1909	0	0	0	78	43	61
10	5	1909	0	0	0	80	41	64
10	6	1909	0.25	0	0	74	48	59
10	7	1909	0.14	0	0	65	45	52
10	8	1909	0	0	0	54	30	32
10	9	1909	0	0	0	57	21	50
10	10	1909	0	0	0	68	47	32
10	11	1909	0.08	0	0	53	27	32
10	12	1909	0	0	0	56	26	44
10	13	1909	0	0	0	76	35	68
10	14	1909	0	0	0	77	54	63
10	15	1909	0	0	0	77	54	62
10	16	1909	0	0	0	74	39	54
10	17	1909	0	0	0	59	32	48
10	18	1909	0	0	0	55	26	46
10	19	1909	0	0	0	65	25	50
10	20	1909	0	0	0	74	31	60
10	21	1909	0	0	0	76	24	56
10	22	1909	0	0	0	69	38	54
10	23	1909	0	0	0	74	24	55
10	24	1909	0	0	0	75	24	60
10	25	1909	0	0	0	77	25	52
10	26	1909	0	0	0	64	27	49
10	27	1909	0	0	0	74	27	57
10	28	1909	0	0	0	80	28	60
10	29	1909	0	0	0	78	38	60
10	30	1909	0.04	0	0	70	30	55
10	31	1909	0	0	0	55	30	46
11	1	1909	0	0	0	68	26	55
11	2	1909	0	0	0	70	28	60
11	3	1909	0	0	0	77	32	58
11	4	1909	0	0	0	74	32	58
11	5	1909	0	0	0	74	30	51
11	6	1909	0	0	0	74	30	51
11	7	1909	0	0	0	75	30	46
11	8	1909	0	0	0	49	23	36
11	9	1909	0	0	0	68	27	60
11	10	1909	0	0	0	63	38	46
11	11	1909	0	0	0	50	20	41
11	12	1909	0.22	4.3	0	43	30	30
11	13	1909	0.03	0	0	30	24	27
11	14	1909	0.06	0	0	27	21	21
11	15	1909	0	0	0	27	21	21
11	16	1909	0	0	0	40	3	24
11	17	1909	0	0	0	38	10	25
11	18	1909	0	0	0	61	20	48
11	19	1909	0	0	0	61	38	52
11	20	1909	0	0	0	70	41	60
11	21	1909	0	0	0	60	33	40
11	22	1909	0	0	0	55	27	53
11	23	1909	0	0	0	71	41	58
11	24	1909	0	0	0	71	32	58
11	25	1909	0	0	0	75	32	53
11	26	1909	0	0	0	70	31	51
11	27	1909	0.34	2.7	0	55	26	27
11	28	1909	0	0	0	30	5	25
11	29	1909	0.3	0	0	40	21	31
11	30	1909	0	0	0	40	22	32
12	1	1909	0	0	0	45	27	34
12	2	1909	0	0	0	41	26	37
12	3	1909	0.68	7.8	0	27	12	12
12	4	1909	0	0	0	12	-2	-2
12	5	1909	0	0	0	21	-15	8
12	6	1909	0	0	0	12	-5	0
12	7	1909	0	0	0	18	-12	6
12	8	1909	0	0	0	32	-5	18
12	9	1909	0	0	0	41	10	30
12	10	1909	0	0	0	39	10	27
12	11	1909	0	0	0	37	20	20
12	12	1909	0	0	0	42	8	37
12	13	1909	0	0	0	47	30	32
12	14	1909	0	0	0	32	18	24
12	15	1909	0	0	0	30	13	19
12	16	1909	0	0	0	36	15	18
12	17	1909	0.08	1.2	0	18	-5	-3
12	18	1909	0	0	0	26	-20	8
12	19	1909	0	0	0	22	-13	14
12	20	1909	0	0	0	18	0	10
12	21	1909	0	0	0	22	6	8
12	22	1909	0	0	0	27	-13	15
12	23	1909	0	0	0	35	0	18
12	24	1909	0	0	0	30	6	25
12	25	1909	0	0	0	46	11	35
12	26	1909	0	0	0	36	9	32
12	27	1909	0	0	0	49	12	31
12	28	1909	0	0	0	42	18	40
12	29	1909	0	0	0	54	10	44
12	30	1909	0	0	0	51	17	48
12	31	1909	0	0	0	61	20	52
1	1	1910	0	0	0	62	19	40
1	2	1910	0	0	0	40	10	19
1	3	1910	0	0	0	33	-2	13
1	4	1910	0	0	0	19	-9	7
1	5	1910	0	0	0	20	-12	15
1	6	1910	0	0	0	30	-8	29
1	7	1910	0	0	0	36	-3	31
1	8	1910	0	0	0	38	-2	35
1	9	1910	0	0	0	35	-3	33
1	10	1910	0	0	0	41	6	29
1	11	1910	0	0	0	34	17	33
1	12	1910	0	0	0	41	10	30
1	13	1910	0	0	0	43	24	25
1	14	1910	0	0	0	36	16	33
1	15	1910	0	0	0	52	19	38
1	16	1910	0	0	0	38	16	33
1	17	1910	0	0	0	58	17	30
1	18	1910	0	0	0	58	15	46
1	19	1910	0	0	0	52	13	46
1	20	1910	0	0	0	50	12	46
1	21	1910	0	0	0	57	5	53
1	22	1910	0	0	0	59	28	53
1	23	1910	0	0	0	60	19	54
1	24	1910	0	0	0	70	20	59
1	25	1910	0	0	0	59	19	29
1	26	1910	0	0	0	46	20	38
1	27	1910	0	0	0	42	9	31
1	28	1910	0	0	0	55	18	54
1	29	1910	0	0	0	55	10	32
1	30	1910	0	0	0	51	14	48
1	31	1910	0	0	0	62	17	55
2	1	1910	0.18	3	0	62	23	51
2	2	1910	0	0	0	52	14	14
2	3	1910	0	0	0	33	1	26
2	4	1910	0	0	0	51	8	39
2	5	1910	0	0	0	53	8	39
2	6	1910	0	0	0	48	15	35
2	7	1910	0	0	0	53	15	48
2	8	1910	0.11	2.5	0	48	19	29
2	9	1910	0	0	0	48	0	37
2	10	1910	0	0	0	42	10	36
2	11	1910	0	0	0	37	19	30
2	12	1910	0	0	0	41	15	33
2	13	1910	0	0	0	59	16	50
2	14	1910	0	0	0	68	28	56
2	15	1910	0	0	0	56	17	21
2	16	1910	0.13	2.2	0	21	2	6
2	17	1910	0	0	0	31	6	21
2	18	1910	0	0	0	40	6	30
2	19	1910	0	0	0	55	6	47
2	20	1910	0.03	1	0	47	10	32
2	21	1910	0	0	0	46	10	32
2	22	1910	0	0	0	50	10	42
2	23	1910	0	0	0	56	14	51
2	24	1910	0	0	0	58	18	49
2	25	1910	0	0	0	59	19	54
2	26	1910	0	0	0	54	14	46
2	27	1910	0	0	0	51	17	47
2	28	1910	0	0	0	56	15	51
3	1	1910	0	0	0	63	24	59
3	2	1910	0	0	0	70	35	60
3	3	1910	0	0	0	70	20	63
3	4	1910	0	0	0	72	21	67
3	5	1910	0	0	0	67	21	60
3	6	1910	0	0	0	71	24	64
3	7	1910	0	0	0	78	24	59
3	8	1910	0	0	0	64	30	55
3	9	1910	0	0	0	55	31	40
3	10	1910	0	0	0	61	15	47
3	11	1910	0	0	0	63	22	55
3	12	1910	0	0	0	72	22	56
3	13	1910	0	0	0	69	26	56
3	14	1910	0	0	0	62	27	49
3	15	1910	0	0	0	65	25	53
3	16	1910	0	0	0	67	25	54
3	17	1910	0	0	0	66	31	57
3	18	1910	0	0	0	70	29	53
3	19	1910	0	0	0	70	30	55
3	20	1910	0	0	0	79	30	68
3	21	1910	0	0	0	78	36	64
3	22	1910	0	0	0	80	39	71
3	23	1910	0	0	0	75	42	62
3	24	1910	0	0	0	74	25	61
3	25	1910	0	0	0	70	34	62
3	26	1910	0	0	0	62	33	52
3	27	1910	0	0	0	68	29	55
3	28	1910	0	0	0	68	37	54
3	29	1910	0.86	0.3	0	57	30	31
3	30	1910	0	0	0	47	12	37
3	31	1910	0	0	0	60	29	48
4	1	1910	0	0	0	60	29	48
4	2	1910	0	0	0	71	34	58
4	3	1910	0	0	0	65	37	39
4	4	1910	0	0	0	49	19	40
4	5	1910	0	0	0	50	21	52
4	6	1910	0	0	0	70	28	58
4	7	1910	0	0	0	65	45	60
4	8	1910	0	0	0	70	31	60
4	9	1910	0	0	0	72	39	62
4	10	1910	0	0	0	70	41	57
4	11	1910	0	0	0	68	35	52
4	12	1910	0	0	0	66	35	58
4	13	1910	0.06	0	0	58	36	48
4	14	1910	0.35	0	0	50	36	36
4	15	1910	0	0	0	48	32	38
4	16	1910	0	0	0	54	22	56
4	17	1910	0	0	0	66	28	60
4	18	1910	0	0	0	72	32	62
4	19	1910	0	0	0	72	35	62
4	20	1910	0	0	0	52	30	70
4	21	1910	0.55	0	0	70	36	48
4	22	1910	0	0	0	62	30	52
4	23	1910	0	0	0	70	30	67
4	24	1910	0	0	0	70	30	67
4	25	1910	0	0	0	70	30	65
4	26	1910	0	0	0	80	30	70
4	27	1910	0	0	0	82	32	76
4	28	1910	0	0	0	87	45	70
4	29	1910	0	0	0	70	47	70
4	30	1910	0.46	0	0	60	42	51
5	1	1910	0	0	0	50	36	37
5	2	1910	0.62	0	0	37	30	36
5	3	1910	0	0	0	51	39	48
5	4	1910	0	0	0	60	33	52
5	5	1910	0	0	0	53	43	49
5	6	1910	0.02	0	0	65	39	51
5	7	1910	0	0	0	72	36	52
5	8	1910	0	0	0	77	41	68
5	9	1910	0	0	0	81	41	71
5	10	1910	0	0	0	81	44	68
5	11	1910	0	0	0	81	46	62
5	12	1910	0	0	0	70	44	61
5	13	1910	0.03	0	0	67	43	67
5	14	1910	0.25	0	0	67	42	59
5	15	1910	0.48	0	0	69	45	48
5	16	1910	0	0	0	57	31	45
5	17	1910	0	0	0	63	27	52
5	18	1910	0	0	0	69	40	53
5	19	1910	0	0	0	66	40	53
5	20	1910	0	0	0	66	40	53
5	21	1910	1.03	0	0	53	32	37
